name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
VIP Supreme Men's Half Sleeve Cotton Vest (Pack of 5),men's clothing,Innerwear,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61nEqNamXaL._AC_UL320_.jpg,https://www.amazon.in/VIP-Mens-Cotton-Vest-SUPREME_RNS_White_95/dp/B01MQS8SEZ/ref=sr_1_54?qid=1679142474&s=apparel&sr=1-54,4.0,"8,626",₹627,₹690
Jockey Men's Black PocoT Brief,men's clothing,Innerwear,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71cgzFDZCiL._AC_UL320_.jpg,https://www.amazon.in/Jockey-Cotton-Brief-8035-0310-ASSTD-Black/dp/B01420YYZ0/ref=sr_1_55?qid=1679142474&s=apparel&sr=1-55,4.2,"15,551",,₹498
Dixcy Scott Men Trunk,men's clothing,Innerwear,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71nsq8a8qkL._AC_UL320_.jpg,https://www.amazon.in/Dixcy-Scott-Trunks-PR49501_lt-brown-95/dp/B07JZMH1ML/ref=sr_1_56_mod_primary_new?qid=1679142474&s=apparel&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-56,3.7,"16,590",₹425,₹999
Rupa Frontline Men's Plain Vest (Pack of 2),men's clothing,Innerwear,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81Z4r3b0SbL._AC_UL320_.jpg,https://www.amazon.in/RUPA-Frontline-Mens-Cotton-FRONTTLINE-2PCS-PACK-White1-90/dp/B00JZM2DMM/ref=sr_1_57?qid=1679142474&s=apparel&sr=1-57,4.1,"3,869",₹219,₹287
Longies Men's Cotton Printed Regular Boxer Shorts,men's clothing,Innerwear,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81dgwg6NAtL._AC_UL320_.jpg,https://www.amazon.in/Longies-Mens-Printed-Boxers-LGBOXPO3020L_Multicolor_Large/dp/B07R74SQXT/ref=sr_1_58?qid=1679142474&s=apparel&sr=1-58,4.0,"28,707",₹559,"₹1,197"
Jockey 8820 Men's Super Combed Cotton Round Neck Sleeveless Vest with Extended Length for Easy Tuck (Pack of 2),men's clothing,Innerwear,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71ZUni1-moL._AC_UL320_.jpg,https://www.amazon.in/Jockey-Mens-Cotton-8901326030189_8820-0210-WHITE-White/dp/B00W04OG54/ref=sr_1_59?qid=1679142474&s=apparel&sr=1-59,4.2,"2,107",,₹458
"Van Heusen Men Trunks - 100% Combed Cotton - Pack of 2 - Anti Bacterial, Colour Fresh , Quick Dry",men's clothing,Innerwear,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61Bmgti1GUL._AC_UL320_.jpg,https://www.amazon.in/Van-Heusen-Mens-Trunks-IHETR2CC410044_Multicolor_Large/dp/B08FJV8QMZ/ref=sr_1_60?qid=1679142474&s=apparel&sr=1-60,3.8,79,₹542,₹658
Levi's Men Vest(Pack of 2),men's clothing,Innerwear,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61RKR+dMEvL._AC_UL320_.jpg,https://www.amazon.in/Levis-Mens-Solid-Vest-012-VEST-WHT-P2_White_S/dp/B07X42S4RP/ref=sr_1_61?qid=1679142474&s=apparel&sr=1-61,4.1,527,₹260,₹449
Levi's Men's Cotton Style #012 Classic Regular Fit Solid Vest (Pack of 2) (#012-VEST-WHT- White P2_M),men's clothing,Innerwear,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61RKR+dMEvL._AC_UL320_.jpg,https://www.amazon.in/Levis-Mens-Solid-Vest-012-VEST-WHT-P2_White_M/dp/B07X55SJVN/ref=sr_1_62?qid=1679142474&s=apparel&sr=1-62,4.2,"1,546",₹359,₹449
XYXX Men's Underwear Uno IntelliSoft Antimicrobial Micro Modal Trunk Pack of 2,men's clothing,Innerwear,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61zg3Zp4RQL._AC_UL320_.jpg,https://www.amazon.in/XYXX-Underwear-IntelliSoft-Antimicrobial-Micro/dp/B08V56NV1B/ref=sr_1_63?qid=1679142474&s=apparel&sr=1-63,3.9,"5,736",₹489,₹538
