name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
DHRUVI TRENDZ Women Soft Cotton Silk Banarasi Saree for women Under 300 2022 Beautiful saree free size with blouse piece,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/61ycr0TYRLL._AC_UL320_.jpg,https://www.amazon.in/Dhruvi-Trendz-Womens-Blouse-Material/dp/B07LD57DHX/ref=sr_1_48?qid=1679154137&s=apparel&sr=1-48,4.0,"4,416",₹259,"₹1,999"
SIRIL Women's Bandhani Printed & Embroidery Work In Lace Georgette Saree with Unstitched Blouse Piece,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/71XAzGJXvkL._AC_UL320_.jpg,https://www.amazon.in/SIRIL-Embroidery-Georgette-Unstitched-2302S131_Mint/dp/B09SHZVL5Q/ref=sr_1_49?qid=1679154137&s=apparel&sr=1-49,3.8,"1,268",₹899,"₹4,710"
GoSriKi Women's Cotton Blend Kurta with Pant & Dupatta,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/61Lg+nlVJ0L._AC_UL320_.jpg,https://www.amazon.in/GoSriKi-Womens-Straight-Dupatta-MURHAR-Yellow_L-GO_Yellow_Larg/dp/B09WD6YG9D/ref=sr_1_50?qid=1679154137&s=apparel&sr=1-50,3.7,"1,169",₹679,"₹2,599"
Womanista Women's Poly Georgette Floral Printed Saree with Moti Lace (TKIM740_Pink_OneSize),women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/81jjipfftHL._AC_UL320_.jpg,https://www.amazon.in/Womanista-Georgette-Blouse-Piece-TKIM740_Pink_Free/dp/B084FFBYTP/ref=sr_1_51?qid=1679154137&s=apparel&sr=1-51,3.9,"2,370",₹689,"₹2,099"
Glory Sarees Women's Kanchipuram Art Silk Saree With Blouse Piece,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/919lNOaU-GL._AC_UL320_.jpg,https://www.amazon.in/Glory-Sarees-Womens-kanchipuram-Style/dp/B07WRBYZ4N/ref=sr_1_52?qid=1679154137&s=apparel&sr=1-52,3.9,"5,519",₹559,"₹3,999"
Bee M Pee Designer Women's Cotton Blend Saree,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/91dDMDg+QTL._AC_UL320_.jpg,https://www.amazon.in/Designer-Cotton-Sarees-Women-2022/dp/B09HCM8ZQK/ref=sr_1_53?qid=1679154137&s=apparel&sr=1-53,3.6,752,₹399,"₹2,499"
ANNI DESIGNER Women's Cotton Blend Printed Straight Kurta with Pant (Pupet),women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/51cw9Dfk0OL._AC_UL320_.jpg,https://www.amazon.in/ANNI-DESIGNER-Straight-Pupet-White_M_White_Medium/dp/B0BTVM3B5M/ref=sr_1_54?qid=1679154137&s=apparel&sr=1-54,4.5,53,₹599,"₹2,599"
GoSriKi Women's Cotton Straight Kurta with Pant,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/51oE5MBmb9L._AC_UL320_.jpg,https://www.amazon.in/GoSriKi-straight-Checkered-DISINI-MULTI_XL_/dp/B08DD24M1Y/ref=sr_1_55?qid=1679154137&s=apparel&sr=1-55,3.7,"39,722",₹449,"₹2,599"
DHRUVI TRENDZ Soft Cotton & Silk Saree For Women Banarasi Saree Under 399 cotton 2022 For Women saree,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/81SYkmrIELL._AC_UL320_.jpg,https://www.amazon.in/Dhruvi-Trendz-Womens-Cotton-Material/dp/B07NP1C2C4/ref=sr_1_56?qid=1679154137&s=apparel&sr=1-56,3.6,"1,233",₹259,"₹1,999"
ishin Georgette Saree (Ishinsb-8019_Black),women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/41sIxj3ReAL._AC_UL320_.jpg,https://www.amazon.in/ishin-ISHINSB-8019-Ishin-Georgette-Ishinsb-8019_Black/dp/B0166W8Y2Q/ref=sr_1_53?qid=1679154139&s=apparel&sr=1-53,3.4,142,₹689.40,₹999
ANNI DESIGNER Women's Cotton Blend Solid Straight Kurta with Pant & with Dupatta (Chora WP),women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/61xwsIYbYNL._AC_UL320_.jpg,https://www.amazon.in/ANNI-DESIGNER-Straight-Chora-WP_White_M_White_Medium/dp/B0BMVYT7W1/ref=sr_1_54?qid=1679154139&s=apparel&sr=1-54,4.0,391,₹579,"₹2,599"
ANNI DESIGNER Women's Cotton Straight Printed Kurta with Pant & Dupatta (SHIPRA Light Green),women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/51BYXAzys0L._AC_UL320_.jpg,https://www.amazon.in/ANNI-DESIGNER-SHIPRA-Green_L-Light-Green_Large/dp/B09BJFD2Z5/ref=sr_1_55?qid=1679154139&s=apparel&sr=1-55,3.6,"4,576",₹499,"₹3,999"
Yashika Women Art Silk Lace Printed Saree Free Size (AIR),women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/81aNTIP5PQL._AC_UL320_.jpg,https://www.amazon.in/Yashika-blouse-piece-AIR-PEACH_/dp/B08M429KCV/ref=sr_1_56?qid=1679154139&s=apparel&sr=1-56,3.7,"1,251",₹269,"₹1,047"
GoSriKi Women Kurta with Pants & Dupatta,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/815QW8bkthL._AC_UL320_.jpg,https://www.amazon.in/GoSriKi-Printed-Straight-Dupatta-Shank-Maroon_L-GS_Maroon_Large/dp/B0BPT7TKV5/ref=sr_1_57?qid=1679154139&s=apparel&sr=1-57,3.3,112,₹691,"₹2,599"
Amayra Women's Rayon Printed Anarkali Kurti with Palazzos and Dupatta Set,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/81PtbFjdckL._AC_UL320_.jpg,https://www.amazon.in/Amayra-Printed-Anarkali-Palazzos-Dupatta/dp/B0B4693R2R/ref=sr_1_58?qid=1679154139&s=apparel&sr=1-58,3.9,"1,190",₹899,"₹2,999"
Womanista Women's Striped Satin Saree (TI2879_Mauve),women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/61pdqHwLuTL._AC_UL320_.jpg,https://www.amazon.in/Womanista-Womens-Striped-Satin-TI2879_Mauve/dp/B0BC46RJ9K/ref=sr_1_59?qid=1679154139&s=apparel&sr=1-59,3.9,96,₹799,"₹2,499"
Womanista Women's Floral Printed Poly Georgette Saree with Mirror Lace (TKIM811_Black),women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/81XKaSKvlyL._AC_UL320_.jpg,https://www.amazon.in/Womanista-georgette-blouse-TKIM811_-Black_/dp/B08286D6QQ/ref=sr_1_60?qid=1679154139&s=apparel&sr=1-60,4.1,"4,976",₹629,"₹1,999"
GoSriKi Women Kurta and Pant with Dupatta Set,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/61GUaIIL9vL._AC_UL320_.jpg,https://www.amazon.in/GoSriKi-Women-Cotton-Dupatta-Anarkali-White_S-Gs_White_S/dp/B0BJZ8BQ3V/ref=sr_1_61?qid=1679154139&s=apparel&sr=1-61,3.6,291,₹869,"₹2,599"
GoSriKi Women's Jute Silk Saree With blouse piece,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/51SU-Z8shiL._AC_UL320_.jpg,https://www.amazon.in/GoSriKi-Georgette-Blouse-Piece-Saree/dp/B07XXV9RLV/ref=sr_1_62?qid=1679154139&s=apparel&sr=1-62,3.8,"4,979",₹529,"₹3,499"
Shiv Textiles Ready To Wear Sarees For Women With Unstitched Blouse.,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/410Kw-Y21XL._AC_UL320_.jpg,https://www.amazon.in/Shiv-Textiles-Polyester-Unstitched-St-R-1-Pink_Pink/dp/B0BNL4JHDC/ref=sr_1_63?qid=1679154139&s=apparel&sr=1-63,3.8,66,₹899,"₹2,399"
HITHROW Women Soft Cotton Silk Banarasi Saree for women Under 300 2022 Beautiful saree free size with blouse piece(MONIKA ...,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/61W5R3xbfYL._AC_UL320_.jpg,https://www.amazon.in/HITHROW-Banarasi-Beautiful-MONIKA-PALLU/dp/B0BPMXZ8J5/ref=sr_1_64?qid=1679154139&s=apparel&sr=1-64,3.9,49,₹199,"₹1,499"
Yashika Women Art Silk Sarees SDPL-SDPL-RAJRANI,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/71Mf7Es+qiL._AC_UL320_.jpg,https://www.amazon.in/Yashika-Womens-Printed-RAJARANI-CHICKU_Free/dp/B08V5BF736/ref=sr_1_65?qid=1679154139&s=apparel&sr=1-65,3.5,"2,188",₹269,"₹1,167"
Winza Designer Women's Chiffon Brasso Printed Saree with Blouse Piece (PS Brasso Gagan_W),women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/81MyT4ao5nL._AC_UL320_.jpg,https://www.amazon.in/Winza-Designer-Chiffon-Printed-W_Green/dp/B0B65NN1RY/ref=sr_1_66?qid=1679154139&s=apparel&sr=1-66,4.1,220,₹560,"₹2,499"
Royal Export Women's Cotton Anarkali White Color Chikankari Suit with Duptta,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/41Q1MHdq+RL._AC_UL320_.jpg,https://www.amazon.in/Royal-Export-Womens-Anarkali-Chikankari/dp/B0BDV5DRLT/ref=sr_1_67?qid=1679154139&s=apparel&sr=1-67,4.1,16,₹899,"₹4,999"
Yashika Women's Bandhani Linen Zari Saree With Blouse Piece,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/81zk7dpgj9S._AC_UL320_.jpg,https://www.amazon.in/Yashika-Womens-Printed-PieceRADHIKA-BLACK_Free/dp/B09778B589/ref=sr_1_68?qid=1679154139&s=apparel&sr=1-68,3.5,25,₹279,"₹1,999"
SAGIBO Round Neck Dobby Cotton Lycra Stretchable Elbow Sleeve Readymade Saree Blouse for Women Stylish,women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/81kkQCTIBGL._AC_UL320_.jpg,https://www.amazon.in/SAGIBO-Cotton-Stretchable-Readymade-Size-38-42/dp/B09P3RCGFB/ref=sr_1_73?qid=1679154139&s=apparel&sr=1-73,4.2,"3,583",₹349,₹999
ANNI DESIGNER Women's Cotton Blend Printed Straight Kurta with Pant & Dupatta (Itta STY),women's clothing,Ethnic Wear,https://m.media-amazon.com/images/I/61KzT2OrERL._AC_UL320_.jpg,https://www.amazon.in/ANNI-DESIGNER-Itta-STY-Blue_M_Blue_Medium/dp/B0B25GHWBQ/ref=sr_1_74?qid=1679154139&s=apparel&sr=1-74,3.7,"2,630",₹679,"₹2,599"
