name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
PC Jeweller yellow-gold and Solitaire Mangalsutra for Women,accessories,Gold & Diamond Jewellery,https://m.media-amazon.com/images/I/71w0kNjlXsL._AC_UL320_.jpg,https://www.amazon.in/PC-Jeweller-Yellow-Diamond-Pendant/dp/B07JFJKXGV/ref=sr_1_14699?qid=1679159769&s=jewelry&sr=1-14699,,,"₹1,73,188","₹2,03,750"
PC Jeweller 18KT Yellow Gold and Diamond Stud Earrings for Women,accessories,Gold & Diamond Jewellery,https://m.media-amazon.com/images/I/71A9bbO-rnL._AC_UL320_.jpg,https://www.amazon.in/PC-Jeweller-Yellow-Diamond-Earrings/dp/B07JFJJ7YS/ref=sr_1_14700?qid=1679159769&s=jewelry&sr=1-14700,,,"₹19,179","₹22,564"
PC Jeweller 18KT Yellow Gold and Diamond Bracelet for Women,accessories,Gold & Diamond Jewellery,https://m.media-amazon.com/images/I/61gRwv2u1ML._AC_UL320_.jpg,https://www.amazon.in/PC-Jeweller-Yellow-Diamond-Bracelet/dp/B07JFJJ5LJ/ref=sr_1_14701?qid=1679159769&s=jewelry&sr=1-14701,,,"₹86,003","₹1,01,180"
PC Jeweller 18KT Yellow Gold and Diamond Bracelet for Women,accessories,Gold & Diamond Jewellery,https://m.media-amazon.com/images/I/61Nb44OHxNL._AC_UL320_.jpg,https://www.amazon.in/PC-Jeweller-Yellow-Diamond-Bracelet/dp/B07JFJJ5KD/ref=sr_1_14702?qid=1679159769&s=jewelry&sr=1-14702,,,"₹52,510","₹61,777"
PC Jeweller 18k (750) yellow-gold and Solitaire Ring for Women,accessories,Gold & Diamond Jewellery,https://m.media-amazon.com/images/I/61T8xN2bVjL._AC_UL320_.jpg,https://www.amazon.in/PC-Jeweller-Yellow-Diamond-Women/dp/B07JFJGN76/ref=sr_1_14703?qid=1679159769&s=jewelry&sr=1-14703,,,"₹70,402","₹82,826"
PC Jeweller 18k (750) yellow-gold and Diamond Ring for Women,accessories,Gold & Diamond Jewellery,https://m.media-amazon.com/images/I/61ud784JoqL._AC_UL320_.jpg,https://www.amazon.in/PC-Jeweller-Yellow-Diamond-Women/dp/B07JFJGN37/ref=sr_1_14704?qid=1679159769&s=jewelry&sr=1-14704,,,"₹17,847","₹20,997"
PC Jeweller 18KT Yellow Gold and Diamond Bracelet for Women,accessories,Gold & Diamond Jewellery,https://m.media-amazon.com/images/I/61GUashbQtL._AC_UL320_.jpg,https://www.amazon.in/PC-Jeweller-Yellow-Diamond-Bracelet/dp/B07JFJGMPG/ref=sr_1_14705?qid=1679159769&s=jewelry&sr=1-14705,,,"₹76,446","₹89,937"
PC Jeweller yellow-gold and Solitaire Mangalsutra for Women,accessories,Gold & Diamond Jewellery,https://m.media-amazon.com/images/I/71rwwDuDGeL._AC_UL320_.jpg,https://www.amazon.in/PC-Jeweller-Yellow-Diamond-Pendant/dp/B07JFJGMN3/ref=sr_1_14706?qid=1679159769&s=jewelry&sr=1-14706,,,"₹1,15,189","₹1,35,516"
PC Jeweller yellow-gold and Solitaire Mangalsutra for Women,accessories,Gold & Diamond Jewellery,https://m.media-amazon.com/images/I/71qbudAQooL._AC_UL320_.jpg,https://www.amazon.in/PC-Jeweller-Yellow-Diamond-Pendant/dp/B07JFJGMMW/ref=sr_1_14707?qid=1679159769&s=jewelry&sr=1-14707,,,"₹1,33,420","₹1,56,965"
PC Jeweller 18KT Yellow Gold and Diamond Stud Earrings for Women,accessories,Gold & Diamond Jewellery,https://m.media-amazon.com/images/I/61PYIqkEDxL._AC_UL320_.jpg,https://www.amazon.in/PC-Jeweller-Yellow-Diamond-Earrings/dp/B07JFJ9PQ3/ref=sr_1_14708?qid=1679159769&s=jewelry&sr=1-14708,,,"₹2,86,064","₹3,36,546"
PC Jeweller 18KT Yellow Gold and Diamond Bracelet for Women,accessories,Gold & Diamond Jewellery,https://m.media-amazon.com/images/I/615kV1sId6L._AC_UL320_.jpg,https://www.amazon.in/PC-Jeweller-Yellow-Diamond-Bracelet/dp/B07JFHPDYG/ref=sr_1_14713?qid=1679159769&s=jewelry&sr=1-14713,,,"₹77,727","₹91,443"
PC Jeweller yellow-gold and Solitaire Mangalsutra for Women,accessories,Gold & Diamond Jewellery,https://m.media-amazon.com/images/I/71TWPqW-G+L._AC_UL320_.jpg,https://www.amazon.in/PC-Jeweller-Yellow-Diamond-Pendant/dp/B07JFHPDW6/ref=sr_1_14714?qid=1679159769&s=jewelry&sr=1-14714,,,"₹97,518","₹1,14,727"
PC Jeweller 18k (750) yellow-gold and Diamond Ring for Women,accessories,Gold & Diamond Jewellery,https://m.media-amazon.com/images/I/61Z4bFXQduL._AC_UL320_.jpg,https://www.amazon.in/PC-Jeweller-Yellow-Diamond-Women/dp/B07JF8DPT8/ref=sr_1_14715?qid=1679159769&s=jewelry&sr=1-14715,,,"₹14,043","₹16,521"
PC Jeweller 18k (750) yellow-gold and Diamond Ring for Women,accessories,Gold & Diamond Jewellery,https://m.media-amazon.com/images/I/61Z4bFXQduL._AC_UL320_.jpg,https://www.amazon.in/PC-Jeweller-Yellow-Diamond-Women/dp/B07JF8DJVM/ref=sr_1_14716?qid=1679159769&s=jewelry&sr=1-14716,,,"₹13,843","₹16,286"
PC Jeweller 18k (750) yellow-gold and Solitaire Ring for Women,accessories,Gold & Diamond Jewellery,https://m.media-amazon.com/images/I/71tq5IoHj1L._AC_UL320_.jpg,https://www.amazon.in/PC-Jeweller-Yellow-Diamond-Women/dp/B07JF8D9J5/ref=sr_1_14717?qid=1679159769&s=jewelry&sr=1-14717,,,"₹55,846","₹65,701"
PC Jeweller 18KT Yellow Gold and Diamond Bracelet for Women,accessories,Gold & Diamond Jewellery,https://m.media-amazon.com/images/I/61D3XufGOpL._AC_UL320_.jpg,https://www.amazon.in/PC-Jeweller-Yellow-Diamond-Bracelet/dp/B07JF8CRJK/ref=sr_1_14718?qid=1679159769&s=jewelry&sr=1-14718,,,"₹1,30,374","₹1,53,381"
PC Jeweller 18KT Yellow Gold and Diamond Bracelet for Women,accessories,Gold & Diamond Jewellery,https://m.media-amazon.com/images/I/61Dh+pG4XTL._AC_UL320_.jpg,https://www.amazon.in/PC-Jeweller-Yellow-Diamond-Bracelet/dp/B07JF8CRJ8/ref=sr_1_14719?qid=1679159769&s=jewelry&sr=1-14719,,,"₹93,245","₹1,09,700"
