name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
atorakushon Women's Velvet 16 Pair Earrings Organizer Jewellery Box (Maroon),accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71qipDbrOML._AC_UL320_.jpg,https://www.amazon.in/atorakushon-Velvet-Earrings-Organizer-Jewellery/dp/B07MCLCSPC/ref=sr_1_42?qid=1679159928&s=jewelry&sr=1-42,3.9,"1,144",₹269,"₹1,099"
Sukkhi Glamorous Gold Plated Choker Necklace Set Combo For Women,accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/912iX-Sve0L._AC_UL320_.jpg,https://www.amazon.in/Sukkhi-Glamorous-Plated-Choker-Necklace/dp/B07DFNQD2Z/ref=sr_1_43?qid=1679159928&s=jewelry&sr=1-43,3.3,"13,870",₹251,"₹5,645"
GIVA 925 Sterling Silver Rose Gold Princess Earrings | Studs to Gift Women & Girls | With Certificate of Authenticity and ...,accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/616FzN286RL._AC_UL320_.jpg,https://www.amazon.in/GIVA-Sterling-Princess-Certificate-Authenticity/dp/B09DGLW1TG/ref=sr_1_44?qid=1679159928&s=jewelry&sr=1-44,3.8,207,"₹1,614","₹3,399"
GIVA Pearl Earrings For Women,accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41uy3xEk0IL._AC_UL320_.jpg,https://www.amazon.in/GIVA-sterling-Original-Freshwater-Hallmarked/dp/B07T6SWZZ3/ref=sr_1_45?qid=1679159928&s=jewelry&sr=1-45,4.0,"2,549",₹569,"₹1,199"
YouBella Celebrity Inspired Jewellery Adjustable Kamarband Wasist Belt Gold Plated Belly Chain for Women (Golden) (YB_Belt_2),accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41QBH6WXWBL._AC_UL320_.jpg,https://www.amazon.in/YouBella-Jewellery-Celebrity-Adjustable-Kamarband/dp/B08NG8XM45/ref=sr_1_46?qid=1679159928&s=jewelry&sr=1-46,4.1,"1,945",₹314,"₹1,599"
Shining Diva Fashion 18k Rose Gold Plated Latest Fancy Stylish Copper Zircon Bali Earrings for Women and Girls,accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/513MF4mXUcL._AC_UL320_.jpg,https://www.amazon.in/Shining-Diva-Fashion-Earrings-12838er/dp/B099S9FJ52/ref=sr_1_47?qid=1679159928&s=jewelry&sr=1-47,4.1,"1,052",₹348,"₹1,999"
YouBella Jewellery Bracelets for Women Stylish Rose Gold Plated Crystal Bracelet Bangle Jewellery for Girls and Women,accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71P8z0DrFRL._AC_UL320_.jpg,https://www.amazon.in/YouBella-Plated-Bracelet-Golden-YBBN_91340A/dp/B071CMQ6N2/ref=sr_1_48?qid=1679159928&s=jewelry&sr=1-48,3.9,"10,837",₹195,"₹1,999"
ZAVERI PEARLS Antique Gold Tone Traditional Kundan Jhumki Earring & Ring Set For Women-ZPFK13163,accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/711ym+72EBL._AC_UL320_.jpg,https://www.amazon.in/Zaveri-Antique-Traditional-Earring-Women-ZPFK13163/dp/B09Z8BHWQ7/ref=sr_1_49?qid=1679159928&s=jewelry&sr=1-49,3.8,119,₹370,"₹2,495"
"ITOS365 Jewellery Box for Women Wooden Flip Flap Flower Carved Design Handmade Gift, 8 inches",accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81mavw0VuUL._AC_UL320_.jpg,https://www.amazon.in/ITOS365-Jewellery-Wooden-Flower-Handmade/dp/B01691KLOS/ref=sr_1_50?qid=1679159928&s=jewelry&sr=1-50,4.1,"3,487",₹499,₹699
Jewels Galaxy Gold Plated Hoops Earrings Combo For Women/Girls,accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/619JjFL2kSS._AC_UL320_.jpg,https://www.amazon.in/Jewels-Galaxy-Plated-Hoops-Earrings/dp/B098LDQ57Y/ref=sr_1_51?qid=1679159928&s=jewelry&sr=1-51,4.2,903,₹243,"₹1,999"
Vama Fashions Safety Dupatta and Dress Pins Brooch and Hijab Patli Lock stone Saree Pin for women,accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71GZGnVCcKL._AC_UL320_.jpg,https://www.amazon.in/Fashions-Safety-Dupatta-Dress-Brooch/dp/B0B3NCTKGC/ref=sr_1_52?qid=1679159928&s=jewelry&sr=1-52,4.2,50,₹256,"₹1,200"
"Shining Diva Fashion Latest Stylish Rose Gold Austrian Crystal Bracelet For Women And Girls (11942B), Free",accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51JBNLtPvQS._AC_UL320_.jpg,https://www.amazon.in/Shining-Diva-Fashion-Austrian-11942b/dp/B091MK45DB/ref=sr_1_53?qid=1679159928&s=jewelry&sr=1-53,3.8,763,₹258,"₹1,999"
GIVA 925 Sterling Silver 18k Gold Plated Anushka Sharma Star Constellation Necklace | Gift for Women & Girls | With Certif...,accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51Z+7mqgAXL._AC_UL320_.jpg,https://www.amazon.in/GIVA-Sterling-Constellation-Certificate-Authenticity/dp/B08Z328SSC/ref=sr_1_54?qid=1679159928&s=jewelry&sr=1-54,4.0,694,"₹1,614","₹2,998"
Party Propz Birthday Sash and Crown,accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51zgRUv-ZoL._AC_UL320_.jpg,https://www.amazon.in/party-birthday-decorations-friend-headband/dp/B08HGL2BXB/ref=sr_1_55?qid=1679159928&s=jewelry&sr=1-55,4.5,"1,357",₹544,₹799
Peora Gold Plated Crystal Pearl Long Necklace with Drop Earrings Traditional Ethnic Jewellery Set for Women Girls,accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71hDlS2ylwL._AC_UL320_.jpg,https://www.amazon.in/Peora-Necklace-Earrings-Traditional-Jewellery/dp/B08M3WZBB3/ref=sr_1_56?qid=1679159928&s=jewelry&sr=1-56,4.0,659,₹429,"₹2,626"
Brado Jewellery Micro Rose Gold Plated White American Diamond Butterfly Shape Necklace Golden Chain Pendant for Women and ...,accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61gxZw2mP4S._AC_UL320_.jpg,https://www.amazon.in/Brado-Jewellery-American-Butterfly-Necklace/dp/B092VBS5FQ/ref=sr_1_53_mod_primary_new?qid=1679159930&s=jewelry&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-53,3.9,"1,623",₹123,₹999
Sukkhi Ethnic Gold Plated Kundan Multi-String Set of 3 Necklace Combo for Women (SKR48716),accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71qsZwPnzOL._AC_UL320_.jpg,https://www.amazon.in/Sukkhi-Jewellery-Multi-String-Necklace-SKR48716/dp/B083JGH84Y/ref=sr_1_54?qid=1679159930&s=jewelry&sr=1-54,3.4,"4,756",₹368,"₹6,895"
ZAVERI PEARLS Multicolor Stones & Beads Multistrand Beaded Kundan Choker Necklace Earring & Ring Set For Women-ZPFK15095,accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71X00Abc83L._AC_UL320_.jpg,https://www.amazon.in/ZAVERI-PEARLS-Multicolor-Multistrand-Women-ZPFK15095/dp/B0BGSKTQR2/ref=sr_1_55?qid=1679159930&s=jewelry&sr=1-55,4.0,28,₹681,"₹3,450"
Jewels Galaxy Jewellery For Women Stackable Rings Set,accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61krTnTHulL._AC_UL320_.jpg,https://www.amazon.in/Jewels-Galaxy-Jewellery-Contemporary-JG-PC-RNGH-993/dp/B0BLSS64C6/ref=sr_1_56?qid=1679159930&s=jewelry&sr=1-56,4.3,33,₹261,"₹1,999"
ZAVERI PEARLS Gold Tone Kundan & Pearls Traditional Earring & Maangtikka Set For Women-ZPFK8541,accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71KVEoaT3QL._AC_UL320_.jpg,https://www.amazon.in/Zaveri-Pearls-Kundan-Jewellery-ZPFK8541/dp/B07PB53X68/ref=sr_1_57?qid=1679159930&s=jewelry&sr=1-57,4.1,"2,555",₹415,"₹1,997"
GIVA 925 Sterling Silver Mystic Blue Leaf Pendant with Link Chain | Necklace to Gift Women & Girls | With Certificate of A...,accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/618RtEYXsiL._AC_UL320_.jpg,https://www.amazon.in/GIVA-Sterling-Necklace-Certificate-Authenticity/dp/B09DGMVYHW/ref=sr_1_58?qid=1679159930&s=jewelry&sr=1-58,4.2,211,"₹1,899","₹3,798"
Fashion Frill Charming Infinity Butterfly Neck Wear Gold Plated Chain Necklace For Women Girls Combo of 2 Chain Pendant Fo...,accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61rsaPCKnmL._AC_UL320_.jpg,https://www.amazon.in/Fashion-Frill-Charming-Infinity-Butterfly/dp/B0BDM8Y4NB/ref=sr_1_59?qid=1679159930&s=jewelry&sr=1-59,3.4,46,₹209,₹899
Cinderella Collection By Shining Diva Pearl Stud Earring For Women ( White )(Rrrrrrr6768Er),accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/617oEnBNdhL._AC_UL320_.jpg,https://www.amazon.in/Cinderella-Collection-Shining-Diva-rrrrrrr6768er/dp/B00V6789R2/ref=sr_1_60?qid=1679159930&s=jewelry&sr=1-60,4.1,304,₹191,₹830
YouBella,accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71iJUvjnOZL._AC_UL320_.jpg,https://www.amazon.in/YouBella-Plated-Earrings-Off-White-YBEAR_31191/dp/B01N2WJ0OR/ref=sr_1_61?qid=1679159930&s=jewelry&sr=1-61,4.1,"2,973",₹195,"₹1,999"
Zaveri Pearls Multicolor Beaded Contemporary Butterfly Studs Earring For Women-ZPFK14364,accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71KAFRREFuL._AC_UL320_.jpg,https://www.amazon.in/Multicolor-Contemporary-Butterfly-Earring-Women-ZPFK14364/dp/B0B6HYPY4B/ref=sr_1_62?qid=1679159930&s=jewelry&sr=1-62,4.4,95,₹307,"₹2,050"
ZAVERI PEARLS Gold Tone Kundan Choker Necklace Earring Maangtikka & Ring Set For Women-ZPFK10799,accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81Bkqg-dDnL._AC_UL320_.jpg,https://www.amazon.in/Zaveri-Necklace-Earring-Maangtikka-Women-ZPFK10799/dp/B09GN9HGPN/ref=sr_1_63?qid=1679159930&s=jewelry&sr=1-63,4.1,177,₹753,"₹3,995"
Brado Jewellery Valentine Gift Gold Plated White American Diamond Square And One Love Heart Shape Pendant With Love Heart ...,accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71-zR18JEZL._AC_UL320_.jpg,https://www.amazon.in/Brado-Jewellery-Zirconia-Love-Heart/dp/B08TMQDKCZ/ref=sr_1_64?qid=1679159930&s=jewelry&sr=1-64,3.8,"2,018",₹175,₹999
Shining Diva Fashion Latest Choker Design Antique Kundan Traditional Necklace Jewellery Set for Women,accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81vLw-6u5NL._AC_UL320_.jpg,https://www.amazon.in/Shining-Diva-Fashion-Traditional-11279s/dp/B08L13PPNS/ref=sr_1_65?qid=1679159930&s=jewelry&sr=1-65,3.9,"2,645",₹258,"₹1,999"
Yellow Chimes Girls Friendship's Day Special 4 Best Friends Forever BFF Base Metal Crystal Alloy Necklace Chain Pendant Co...,accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61JVRvkXKvL._AC_UL320_.jpg,https://www.amazon.in/Yellow-Chimes-Friends-Pendant-YCFJPD-N31BST-SL/dp/B07GS2CJYH/ref=sr_1_66?qid=1679159930&s=jewelry&sr=1-66,4.0,"1,005",₹299,"₹1,375"
